sentence id,ref sentence,PLL score,nr. of tokens
1284-1180-0025,I think i must show you my patchwork girl said margolotte laughing at the boy's astonishment for she is rather difficult to explain.,-151.9158172607422,28
1284-1180-0026,But first i will tell you that for many years i have longed for a servant to help me with the housework and to cook the meals and wash the dishes.,-97.84107971191406,33
1284-1180-0027,Yet that task was not so easy as you may suppose.,-35.28675079345703,11
1284-1180-0028,A bed quilt made of patches of different kinds and colors of cloth all neatly sewed together.,-79.56576538085938,19
1284-1180-0029,Sometimes it is called a crazy quilt because the patches and colors are so mixed up.,-63.84931564331055,17
1284-1180-0030,When i found it i said to myself that it would do nicely for my servant girl for when she was brought to life she would not be proud nor haughty as the glass cat is for such a dreadful mixture of colors would discourage her from trying to be as dignified as the blue munchkins are.,-246.94862365722656,62
1284-1180-0031,At the emerald city where our princess ozma lives green is the popular color.,-87.93070983886719,16
1284-1180-0032,I will show you what a good job i did and she went to a tall cupboard and threw open the doors.,-93.26754760742188,23
1284-1181-0000,Ojo examined this curious contrivance with wonder.,-54.0228385925293,10
1284-1181-0001,Margolotte had first made the girl's form from the patchwork quilt and then she had dressed it with a patchwork skirt and an apron with pockets in it using the same gay material throughout.,-176.96844482421875,41
1284-1181-0002,The head of the patchwork girl was the most curious part of her.,-57.401275634765625,14
1284-1181-0003,The hair was of brown yarn and hung down on her neck in several neat braids.,-70.64802551269531,17
1284-1181-0004,Gold is the most common metal in the land of oz and is used for many purposes because it is soft and pliable.,-74.16049194335938,24
1284-1181-0005,No i forgot all about the brains exclaimed the woman.,-62.00857925415039,10
1284-1181-0006,Well that may be true agreed margolotte but on the contrary a servant with too much brains is sure to become independent and high and mighty and feel above her work.,-170.22589111328125,33
1284-1181-0007,She poured into the dish a quantity from each of these bottles.,-56.13713455200195,12
1284-1181-0008,I think that will do she continued for the other qualities are not needed in a servant.,-86.9591293334961,17
1284-1181-0009,She ran to her husband's side at once and helped him lift the four kettles from the fire.,-61.5540885925293,21
1284-1181-0010,Their contents had all boiled away leaving in the bottom of each kettle a few grains of fine white powder.,-81.548828125,20
1284-1181-0011,Very carefully the magician removed this powder placing it all together in a golden dish where he mixed it with a golden spoon.,-105.25675964355469,23
1284-1181-0012,No one saw him do this for all were looking at the powder of life but soon the woman remembered what she had been doing and came back to the cupboard.,-130.94752502441406,32
1284-1181-0013,Ojo became a bit uneasy at this for he had already put quite a lot of the cleverness powder in the dish but he dared not interfere and so he comforted himself with the thought that one cannot have too much cleverness.,-172.51776123046875,48
1284-1181-0014,He selected a small gold bottle with a pepper box top so that the powder might be sprinkled on any object through the small holes.,-115.81867218017578,25
1284-1181-0015,Most people talk too much so it is a relief to find one who talks too little.,-55.764678955078125,17
1284-1181-0016,I am not allowed to perform magic except for my own amusement he told his visitors as he lighted a pipe with a crooked stem and began to smoke.,-108.34264373779297,30
1284-1181-0017,The wizard of oz who used to be a humbug and knew no magic at all has been taking lessons of glinda and i'm told he is getting to be a pretty good wizard but he is merely the assistant of the great sorceress.,-196.14935302734375,48
1284-1181-0018,It truly is asserted the magician.,-45.45103073120117,6
1284-1181-0019,I now use them as ornamental statuary in my garden.,-48.680877685546875,12
1284-1181-0020,Dear me what a chatterbox you're getting to be unc remarked the magician who was pleased with the compliment.,-111.44340515136719,21
1284-1181-0021,Asked the voice in scornful accents.,-43.67462921142578,7
1284-134647-0000,The grateful applause of the clergy has consecrated the memory of a prince who indulged their passions and promoted their interest.,-101.5892333984375,23
1284-134647-0001,The edict of milan the great charter of toleration had confirmed to each individual of the roman world the privilege of choosing and professing his own religion.,-130.67584228515625,32
1284-134647-0002,But this inestimable privilege was soon violated with the knowledge of truth the emperor imbibed the maxims of persecution and the sects which dissented from the catholic church were afflicted and oppressed by the triumph of christianity.,-186.3641357421875,47
1284-134647-0003,Constantine easily believed that the heretics who presumed to dispute his opinions or to oppose his commands were guilty of the most absurd and criminal obstinacy and that a seasonable application of moderate severities might save those unhappy men from the danger of an everlasting condemnation.,-208.67507934570312,53
1284-134647-0004,Some of the penal regulations were copied from the edicts of diocletian and this method of conversion was applauded by the same bishops who had felt the hand of oppression and pleaded for the rights of humanity.,-160.07632446289062,41
1284-134647-0005,They asserted with confidence and almost with exultation that the apostolical succession was interrupted that all the bishops of europe and asia were infected by the contagion of guilt and schism and that the prerogatives of the catholic church were confined to the chosen portion of the african believers who alone had preserved inviolate the integrity of their faith and discipline.,-260.40277099609375,75
